StationID,STATION NAME,CTRY,STATE,LAT,LON,Begin Date,End Date
722080-13880,CHARLESTON AFB/INTERNATIONAL AIRPORT,US,SC,32.899,-80.041,1945-01-01,2020-03-01
722081-13730,FREDERICK MUNICIPAL ARPT,US,MD,39.417,-77.383,2005-01-01,2020-03-01
722082-4876,ALBERTUS AIRPORT,US,IL,42.246,-89.58200000000001,2006-01-01,2020-03-01
722085-93831,BEAUFORT MCAS,US,SC,32.483000000000004,-80.717,1945-04-01,2020-03-01
722089-94959,GALESBURG MUNICIPAL ARPT,US,IL,40.933,-90.43299999999999,2006-01-01,2020-03-01
722090-3875,WRIGHT AAF AIRPORT,US,GA,31.883000000000003,-81.567,2006-01-03,2020-03-01
722091-53940,CLAREMORE REGIONAL AIRPORT,US,OK,36.294000000000004,-95.479,2006-01-01,2020-03-01
722092-53941,GROVE MUNICIPAL AIRPORT,US,OK,36.605,-94.738,2006-01-01,2020-03-01
722093-4878,GRAYLING ARMY AIRFIELD,US,MI,44.68,-84.729,2006-01-01,2020-03-01
722094-53984,GRAND PRAIRIE MUNICIPAL AIRPORT,US,TX,32.699,-97.04700000000001,2006-01-01,2020-03-01
722095-3030,GUYMON MUNICIPAL AIRPORT,US,OK,36.681999999999995,-101.505,2006-01-01,2020-03-01
722096-53127,HENDERSON EXECUTIVE ARPT,US,NV,35.976,-115.133,2006-01-01,2020-02-29
722097-4936,HARLAN MUNICIPAL AIRPORT,US,IA,41.583999999999996,-95.339,2006-01-01,2020-03-01
722098-64761,EAST HAMPTON AIRPORT,US,NY,40.96,-72.252,2006-01-01,2020-03-01
722099-53936,CHANDLER MUNICIPAL AIRPORT,US,OK,35.724000000000004,-96.82,2006-01-01,2020-03-01
722101-3039,WOLF CREEK PASS AWOS-3 AIRPORT,US,CO,37.45,-106.8,2006-01-01,2020-03-01
722103-12895,ST LUCIE COUNTY INTL ARPT,US,FL,27.498,-80.377,2006-01-01,2020-03-01
722104-92806,ALBERT WHITTED AIRPORT,US,FL,27.765,-82.62799999999999,1986-01-01,2020-03-01
722106-12835,PAGE FIELD AIRPORT,US,FL,26.585,-81.861,1943-01-01,2020-03-01
722107-3056,GAINES COUNTY AIRPORT,US,TX,32.675,-102.654,2006-01-01,2020-03-01
722108-12894,SW FLORIDA INTN AIRPORT,US,FL,26.535999999999998,-81.755,2006-01-01,2020-03-01
722109-355,CHEROKEE COUNTY AIRPORT,US,GA,34.317,-84.417,2005-01-01,2020-03-01
722110-12842,TAMPA INTERNATIONAL AIRPORT,US,FL,27.962,-82.54,1940-08-01,2020-03-01
722112-53982,FOX STEPHENS FIELD - GILMER MINICIPAL AIRPORT,US,TX,32.699,-94.949,2006-01-01,2020-03-01
722113-53979,GIDDINGS-LEE COUNTY AIRPORT,US,TX,30.169,-96.98,2005-01-01,2020-03-01
722114-54901,BUFFALO MUNICIPAL AIRPORT,US,MN,45.159,-93.84299999999999,2005-01-01,2020-03-01
722115-12871,SARASOTA/BRADENTON INTL AP,US,FL,27.401,-82.559,2006-01-01,2020-03-01
722116-12873,ST PETE-CLWTR INTL AIRPORT,US,FL,27.910999999999998,-82.68799999999999,2006-01-01,2020-03-01
722119-12883,LAKELAND LINDER REGIONAL AIRPORT,US,FL,28.0,-82.05,2006-01-01,2020-03-01
722120-12833,CROSS CITY AIRPORT,US,FL,29.633000000000003,-83.105,1943-12-19,2020-03-01
722122-3050,WINSTON FIELD AIRPORT,US,TX,32.693000000000005,-100.95100000000001,2006-01-01,2020-03-01
722123-12809,BARTOW MUNICIPAL AIRPORT,US,FL,27.95,-81.783,2005-01-01,2020-03-01
722124-4998,HEBRON MUNICIPAL AIRPORT,US,NE,40.149,-97.587,2006-01-01,2020-03-01
722125-4829,SAGNAW CO H.W. BROWNE ARPT,US,MI,43.433,-83.867,2006-01-01,2020-03-01
722126-4879,LANSING MUNICIPAL AP,US,IL,41.54,-87.53200000000001,2006-01-01,2020-03-01
722127-4880,GREATER KANKAKEE AIRPORT,US,IL,41.121,-87.846,2006-01-01,2020-03-01
722128-53899,LICONTN-LINCOLN CO RGNL AP,US,NC,35.483000000000004,-81.161,2006-01-01,2020-03-01
722129-4939,MOORHEAD MUNICIPAL AIRPORT,US,MN,46.839,-96.663,2006-01-01,2020-03-02
722130-13861,WAYCROSS-WARE CO. AIRPORT,US,GA,31.25,-82.4,1942-12-01,2020-03-01
722131-3713,JOHNSTON COUNTY AIRPORT,US,NC,35.541,-78.39,2006-01-01,2020-03-01
722132-63801,CONCORD REGIONAL AIRPORT,US,NC,35.39,-80.707,2006-01-01,2020-03-01
722133-53946,SALLISAW MUNICIPAL AIRPORT,US,OK,35.438,-94.803,2006-01-01,2020-03-01
722134-63822,VIDALIA REGIONAL AIRPORT,US,GA,32.193000000000005,-82.37200000000001,2006-01-01,2020-03-01
722136-53883,BRUNSWICK GOLDEN ISLES APT,US,GA,31.259,-81.46600000000001,2006-01-01,2020-03-01
722137-13878,MALCOLM MC KINNON AIRPORT,US,GA,31.151999999999997,-81.391,1973-01-01,2020-03-01
722138-63852,STENNIS INTERNATIONAL AIRPORT,US,MS,30.368000000000002,-89.455,2005-01-01,2020-02-29
722140-93805,TALLAHASSEE REGIONAL AIRPORT,US,FL,30.393,-84.353,1942-05-01,2020-03-01
722141-3731,FRANKLIN COUNTY AIRPORT,US,NC,36.023,-78.33,2005-01-01,2020-03-01
722142-4114,CHALLIS AIRPORT,US,ID,44.523,-114.215,2005-01-01,2020-03-01
722143-53975,LANCASTER AIRPORT,US,TX,32.579,-96.719,2006-01-01,2020-03-01
722144-4945,MAPLE LAKE MUNICIPAL ARPT,US,MN,45.236000000000004,-93.986,2006-01-01,2020-03-01
722145-4884,HARBOR SPRINGS AIRPORT,US,MI,45.426,-84.913,2006-01-01,2020-03-01
722147-53817,MOULTRIE MUNICIPAL AIRPORT,US,GA,31.083000000000002,-83.8,2005-01-01,2020-03-01
722148-63824,STANLEY COUNTY AIRPORT,US,NC,35.417,-80.15100000000001,2006-01-01,2020-03-01
722149-4899,ILLINOIS VALLEY RGNL-WALTER DUNCAN FLD ARPT,US,IL,41.352,-89.15299999999999,2006-01-01,2020-03-01
722151-14794,WESTERLY STATE AIRPORT,US,RI,41.35,-71.79899999999999,2006-01-01,2020-03-01
722152-53957,WEST WOODWARD AIRPORT,US,OK,36.437,-99.521,2005-01-01,2020-03-01
722154-53885,DALTON MUNICIPAL AIRPORT,US,GA,34.722,-84.869,2006-01-01,2020-03-01
722155-3040,MONUMENT HILL AWOS-3 ARPT,US,CO,39.217,-104.633,2006-01-01,2020-03-01
722156-53873,CARTERSVILLE AIRPORT,US,GA,34.123000000000005,-84.84899999999999,2006-01-01,2020-03-01
722157-4949,MACOMB MUNICIPAL AIRPORT,US,IL,40.52,-90.652,2006-01-01,2020-03-01
722158-99999,ANNAPOLIS UNITED STATES NAVAL ACADEMY,US,MD,38.99,-76.48,2004-05-25,2020-02-29
722159-12980,MID VALLEY AIRPORT,US,TX,26.178,-97.973,2006-01-01,2020-02-29
722160-13869,SW GEORGIA REGIONAL ARPT,US,GA,31.535999999999998,-84.194,1973-01-01,2020-03-01
722164-53949,OKMULGEE MUNICIPAL AIRPORT,US,OK,35.668,-95.949,2006-01-01,2020-03-01
722165-63808,OLIVE BRANCH AIRPORT,US,MS,34.979,-89.787,2005-01-01,2020-03-01
722166-93845,VALDOSTA REGIONAL AIRPORT,US,GA,30.783,-83.277,1948-01-01,2020-03-01
722167-3718,ORANGE COUNTY AIRPORT,US,VA,38.247,-78.046,2006-01-01,2020-03-01
722168-4960,OLIVIA REGIONAL AIRPORT,US,MN,44.778999999999996,-95.03299999999999,2006-01-01,2020-03-01
722169-3058,PECOS MUNICIPAL AIRPORT,US,TX,31.383000000000003,-103.51100000000001,2006-01-01,2020-03-01
722170-3813,MIDDLE GEORGIA REGIONAL AIRPORT,US,GA,32.685,-83.65299999999999,1941-10-20,2020-03-01
722171-4889,PONTIAC MUNICIPAL AIRPORT,US,IL,40.924,-88.625,2006-01-01,2020-03-01
722172-63810,EDGAR COUNTY AIRPORT,US,IL,39.7,-87.669,2006-01-01,2020-03-01
722173-53951,PAULS VALLEY MUNI AIRPORT,US,OK,34.711,-97.223,2006-01-01,2020-03-01
722174-23097,HALE COUNTY AIRPORT,US,TX,34.167,-101.71700000000001,2006-01-01,2020-03-01
722175-13860,ROBINS AFB AIRPORT,US,GA,32.633,-83.6,1942-08-07,2020-03-01
722176-53884,NEWNAN COWETA COUNTY ARPT,US,GA,33.312,-84.77,2006-01-01,2020-03-01
722177-63811,ANDREWS-MURPHY AIRPORT,US,NC,35.195,-83.865,2006-01-01,2020-03-01
722178-53953,ROBERT S KERR AIRPORT,US,OK,35.021,-94.62100000000001,2006-01-01,2020-03-01
722179-4968,NEW RICHMOND MUNICIPAL APT,US,WI,45.15,-92.53299999999999,2006-01-01,2020-03-01
722180-3820,AUGUSTA REGIONAL AT BUSH FIELD AP,US,GA,33.364000000000004,-81.963,1948-01-01,2020-03-01
722181-13837,DANIEL FIELD AIRPORT,US,GA,33.467,-82.039,2006-01-01,2020-03-01
722182-4890,ROCHELLE MUNI ARPT-KORITZ FIELD AIRPORT,US,IL,41.893,-89.07799999999999,2006-01-01,2020-03-01
722183-4972,BURNETT COUNTY AIRPORT,US,WI,45.823,-92.37299999999999,2006-01-01,2020-03-01
722185-53838,LEE GILMER MEMORIAL ARPT,US,GA,34.272,-83.83,2006-01-01,2020-03-01
722186-4892,BEAVER ISLAND AIRPORT,US,MI,45.68899999999999,-85.566,2006-01-01,2020-03-01
722187-93911,SHAWNEE MUNICIPAL AIRPORT,US,OK,35.357,-96.943,2006-01-01,2020-03-01
722188-53985,SEARCY MUNICIPAL AIRPORT,US,AR,35.211999999999996,-91.73700000000001,2006-01-01,2020-03-01
722189-92815,WITHAM FIELD AIRPORT,US,FL,27.182,-80.221,2006-01-01,2020-03-01
722190-13874,HARTSFIELD-JACKSON ATLANTA INTL AP,US,GA,33.63,-84.44200000000001,1973-01-01,2020-03-01
722191-3721,BRUNSWICK COUNTY AIRPORT,US,NC,33.929,-78.075,2005-01-01,2020-03-01
722192-23033,AVENGER FIELD AIRPORT,US,TX,32.473,-100.46600000000001,2006-01-01,2020-03-01
722193-3722,PERSON COUNTY AIRPORT,US,NC,36.285,-78.984,2006-01-01,2020-03-01
722194-4896,RANTOUL NATL AVN CNTR-F ELLIOTT FIELD AIRPORT,US,IL,40.293,-88.14200000000001,2006-01-01,2020-03-01
722195-3888,FULTON CO-BROWN FLD ARPT,US,GA,33.779,-84.521,2006-01-01,2020-03-01
722196-53863,DEKALB-PEACHTREE AIRPORT,US,GA,33.875,-84.302,2006-01-01,2020-03-01
722197-53819,PCHTRE CTY-FALCON FLD ARPT,US,GA,33.355,-84.56700000000001,2006-01-01,2020-03-01
722198-63819,BOONE,US,NC,36.2,-81.65,2002-09-02,2020-03-01
722199-53956,TAHLEQUAH MUNICIPAL ARPT,US,OK,35.929,-95.00399999999999,2006-01-01,2020-03-01
722200-12832,APALACHICOLA MUNI AIRPORT,US,FL,29.733,-85.03299999999999,1945-01-01,2020-03-01
722201-3723,SANFORD-LEE COUNTY RGNL ARPT,US,NC,35.582,-79.101,2006-01-01,2020-03-01
722202-12985,GARNER FIELD AIRPORT,US,TX,29.211,-99.744,2006-01-01,2020-03-01
722203-3041,MONARCH PASS AWOS-3 ARPT,US,CO,38.483000000000004,-106.31700000000001,2006-01-01,2020-03-01
722204-4996,TRI-TOWNSHIP AIRPORT,US,IL,42.04600000000001,-90.10799999999999,2006-01-01,2020-03-01
722208-4224,ORCAS ISLAND AIRPORT,US,WA,48.708,-122.911,2006-01-01,2020-03-01
722209-12986,CALHOUN COUNTY AIRPORT,US,TX,28.654,-96.681,2006-01-01,2020-03-01
722210-13858,EGLIN AFB AIRPORT,US,FL,30.483,-86.51700000000001,1938-09-10,2020-03-01
722211-94087,THOMAS COUNTY AIRPORT,US,NE,41.964,-100.569,2006-01-01,2020-03-01
722212-92814,ST AUGUSTINE AIRPORT,US,FL,29.959,-81.34,2006-01-01,2020-03-01
722213-12819,LEESBURG REGIONAL AIRPORT,US,FL,28.820999999999998,-81.81,2006-01-01,2020-03-01
722214-3070,MOORE COUNTY AIRPORT,US,TX,35.858000000000004,-102.01299999999999,2006-01-01,2020-03-01
722215-13884,BOB SIKES AIRPORT,US,FL,30.78,-86.523,1973-01-01,2020-03-01
722216-99999,NORTH AF AUX,US,SC,33.615,-81.084,2007-10-24,2020-02-29
722217-63881,W H `BUD` BARRON AIRPORT,US,GA,32.564,-82.985,2006-01-01,2020-03-01
722218-356,CAMBRIDGE DORCHESTER AIRPORT,US,MD,38.533,-76.033,2006-10-03,2020-03-01
722220-99999,PENSACOLA  FL,US,,30.483,-87.18299999999999,2001-09-08,2020-02-29
722223-13899,PENSACOLA REGIONAL AIRPORT,US,FL,30.478,-87.18700000000001,1990-02-28,2020-03-01
722225-3855,PENSACOLA NAS,US,FL,30.35,-87.31700000000001,1945-02-01,2020-03-01
722226-93841,WHITING FIELD NAVAL AIR STATION NORTH,US,FL,30.717,-87.01700000000001,1973-01-01,2020-03-01
722230-13894,MOBILE REGIONAL AIRPORT,US,AL,30.688000000000002,-88.24600000000001,1973-01-01,2020-03-01
722231-357,HAMILTON MUNICIPAL AIRPORT,US,TX,31.666,-98.149,2009-01-01,2020-03-01
722235-13838,MOBILE DOWNTOWN AIRPORT,US,AL,30.625999999999998,-88.068,1942-07-01,2020-03-01
722238-63873,HANCHEY ARMY HELIPORT (FORT RUCKER),US,AL,31.35,-85.667,2006-09-01,2020-03-01
722239-53861,LOWE ARMY HELIPORT (FORT RUCKER),US,AL,31.355999999999998,-85.751,2008-07-17,2020-03-01
722241-54925,WAYNE MUNICIPAL AIRPORT,US,NE,42.242,-96.98299999999999,2006-01-01,2020-03-01
722243-3738,RICHMOND COUNTY AIRPORT,US,NC,34.891,-79.759,2006-10-24,2020-03-01
722244-358,COLLEGE PARK AP,US,MD,38.981,-76.922,2006-10-25,2020-03-01
722246-3844,EGLIN AF AUX NR 3 D,US,FL,30.65,-86.51700000000001,1949-09-08,2020-02-29
722247-54785,SOMERSET AIRPORT,US,NJ,40.624,-74.669,2006-01-01,2020-03-01
722248-359,SOUTHLAND FIELD AIRPORT,US,LA,30.131,-93.376,2006-10-24,2020-03-01
722249-63887,HOOK FIELD MUNICIPAL AIRPORT,US,OH,39.531,-84.395,2006-10-24,2020-03-01
722250-13829,LAWSON AAF AIRPORT,US,GA,32.35,-85.0,1939-05-01,2020-03-01
722251-53958,RUSTON REGIONAL AIRPORT,US,LA,32.514,-92.588,2006-04-25,2020-03-01
722252-54923,MYERS FIELD AIRPORT,US,MN,44.729,-96.266,2006-10-18,2020-03-01
722253-53992,MOREHOUSE MEMORIAL AIRPORT,US,LA,32.756,-91.881,2006-10-18,2020-03-01
722255-93842,COLUMBUS METRO AIRPORT,US,GA,32.516,-84.94200000000001,1948-01-01,2020-03-02
722256-64774,MARSHFIELD MUNICIPAL AIRPORT - GEORGE HARLOW FIELD,US,MA,42.098,-70.672,2005-12-19,2020-03-01
722260-13895,MONTGOMERY  RGNL (DANNELLY FD) AP,US,AL,32.3,-86.40799999999999,1973-01-01,2020-03-01
722261-360,OKEECHOBEE COUNTY AIRPORT,US,FL,27.267,-80.85,2007-01-16,2020-03-01
722265-13821,MAXWELL AFB AIRPORT,US,AL,32.383,-86.35,1935-10-01,2020-03-01
722267-3878,TROY MUNICIPAL AIRPORT,US,AL,31.861,-86.012,1973-01-08,2020-03-01
722268-13839,DOTHAN REGIONAL AIRPORT,US,AL,31.316999999999997,-85.45,2006-01-01,2020-03-01
722269-3850,CAIRNS ARMY AIRFIELD (FORT RUCKER),US,AL,31.267,-85.71700000000001,1954-10-19,2020-03-01
722270-13864,DOBBINS AIR RESERVE BASE AIRPORT,US,GA,33.917,-84.51700000000001,1946-09-01,2020-03-01
722274-54939,CENTERVILLE MUNICIPAL AIRPORT,US,IA,40.684,-92.90100000000001,2009-05-10,2020-03-01
722275-53843,ANDALUSIA-OPP  MUNICIPAL AIRPORT,US,AL,31.309,-86.39399999999999,2006-01-03,2020-03-01
722276-53820,MIDDLETON FIELD AIRPORT,US,AL,31.416,-87.044,2006-01-01,2020-03-01
722279-53852,PRYOR FIELD REGIONAL ARPT,US,AL,34.653,-86.945,2006-01-01,2020-03-01
722280-13876,BIRMINGHAM INTERNATIONAL AIRPORT,US,AL,33.566,-86.745,1942-08-01,2020-03-01
722284-3892,ABRN-OPLKA R G PITTS ARPT,US,AL,32.616,-85.43299999999999,2006-01-01,2020-03-01
722285-3896,GADSDEN MUNICIPAL AIRPORT,US,AL,33.967,-86.083,2006-01-01,2020-03-01
722286-93806,TUSCALOOSA MUNICIPAL ARPT,US,AL,33.211999999999996,-87.616,1973-01-01,2020-03-01
722287-13871,ANNISTON METROPOLITAN ARPT,US,AL,33.586999999999996,-85.85600000000001,1973-01-01,2020-03-01
722291-470,PLATTSMOUTH MUNICIPAL AIRPORT,US,NE,40.948,-95.917,2006-11-21,2020-03-01
722300-53864,SHELBY COUNTY AIRPORT,US,AL,33.178000000000004,-86.78200000000001,2002-01-01,2020-03-01
722310-12916,LOUIS ARMSTRONG NEW ORLEANS INTL AP,US,LA,29.997,-90.27799999999999,1945-10-01,2020-03-01
722312-3908,HAMMOND MUNICIPAL AIRPORT,US,LA,30.521,-90.41799999999999,2006-01-01,2020-03-01
722314-53915,ACADIANA REGIONAL AIRPORT,US,LA,30.038,-91.884,2006-01-01,2020-03-01
722315-53917,LAKEFRONT AIRPORT,US,LA,30.049,-90.029,1942-09-01,2020-03-01
722316-12958,NEW ORLEANS NAS,US,LA,29.816999999999997,-90.01700000000001,1973-01-01,2020-03-01
722319-53943,NATCHITOCHES REGIONAL ARPT,US,LA,31.736,-93.09899999999999,2006-01-01,2020-03-01
722322-361,GLASGOW MUNICIPAL AIRPORT,US,KY,37.033,-85.95,2005-01-01,2020-03-01
722323-362,GATESVILLE MUNICIPAL AIRPORT,US,TX,31.416999999999998,-97.8,2005-01-01,2020-03-01
722324-3071,MIDLAND AIRPARK,US,TX,32.036,-102.101,2006-01-01,2020-03-01
722329-12936,HARRY P WILLIAMS MEMO ARPT,US,LA,29.717,-91.333,2006-01-01,2020-03-01
722330-53865,SLIDELL AIRPORT,US,LA,30.343000000000004,-89.822,2005-01-01,2020-03-01
722331-54941,IOWA FALLS MUNICIPAL AIRPORT,US,IA,42.471000000000004,-93.20700000000001,2007-10-16,2020-03-01
722332-54953,TOMAHAWK REGIONAL AIRPORT,US,WI,45.468999999999994,-89.806,2006-01-01,2020-03-01
722333-3069,SAGUACHE MUNICIPAL AIRPORT,US,CO,38.097,-106.169,2006-01-01,2020-03-01
722334-3976,BEAUREGARD REGIONAL AIRPORT,US,LA,30.833000000000002,-93.333,2006-01-01,2020-03-01
722338-12994,JIM HOGG COUNTY AIRPORT,US,TX,27.349,-98.73700000000001,2006-01-01,2020-03-01
722340-13865,KEY FIELD AIRPORT,US,MS,32.335,-88.744,1942-03-01,2020-03-01
722341-92822,ORMOND BEACH MUNICIPAL AIRPORT,US,FL,29.296,-81.113,2006-01-01,2020-02-29
722342-54931,TRACY MUNICIPAL AIRPORT,US,MN,44.248999999999995,-95.60700000000001,2006-01-01,2020-03-01
722343-54826,SOUTH HAVEN AREA REGIONAL AIRPORT,US,MI,42.351000000000006,-86.256,2006-01-01,2020-03-01
722345-3866,MERIDIAN NAS/MC CAIN FD AP,US,MS,32.55,-88.56700000000001,1973-01-01,2020-03-01
722346-54824,OWOSSO COMMUNITY AIRPORT,US,MI,42.993,-84.139,2005-01-01,2020-03-01
722348-53808,HATTIESBURG-LAUREL RGNL AP,US,MS,31.467,-89.333,2006-01-01,2020-02-29
722350-3940,JACKSON INTERNATIONAL AIRPORT,US,MS,32.321,-90.07799999999999,1942-09-01,2020-03-01
722351-12953,WHARTON REGIONAL AIRPORT,US,TX,29.266,-96.008,2006-01-01,2020-03-01
722354-13927,HAWKINS FIELD AIRPORT,US,MS,32.336999999999996,-90.221,2005-01-01,2020-03-01
722357-3961,HRDY-ANRES FD NTCHZ-ADAMS COUNTY AIRPORT,US,MS,31.616999999999997,-91.28299999999999,2006-01-01,2020-03-01
722358-93919,MCOM/PIKE CO/J E LWS FD AP,US,MS,31.183000000000003,-90.471,1973-01-01,2020-03-01
722361-92808,NEW SMYRNA BEACH MUNICIPAL AIRPORT,US,FL,29.054000000000002,-80.94800000000001,2006-01-01,2020-02-29
722362-93937,SULPHUR SPRINGS MUNICIPAL AIRPORT,US,TX,33.167,-95.617,2006-01-01,2020-03-01
722363-23098,EDWARDS COUNTY AIRPORT,US,TX,29.947,-100.17299999999999,2006-01-01,2020-03-01
722364-23903,TUNICA MUNICIPAL AIRPORT,US,MS,34.681,-90.34700000000001,2005-01-04,2020-03-01
722367-363,SKYHAVEN AIRPORT,US,MO,38.783,-93.8,2007-10-16,2020-03-01
722368-364,THOMAS P STAFFORD AIRPORT,US,OK,35.55,-98.667,2007-11-14,2020-03-01
722369-365,T P MC CAMPBELL AIRPORT,US,TX,27.916999999999998,-97.2,2007-10-16,2020-03-01
722390-3931,POLK ARMY AIRFIELD,US,LA,31.05,-93.18299999999999,1962-09-03,2020-03-01
722400-3937,LAKE CHARLES REGIONAL AIRPORT,US,LA,30.125,-93.228,1942-05-02,2020-03-01
722403-12968,SALT POINT,US,LA,29.561999999999998,-91.52600000000001,2006-04-13,2020-03-01
722404-13941,CHENNAULT INTERNATIONAL AP,US,LA,30.21,-93.14299999999999,1988-01-05,2020-03-01
722405-13976,LAFAYETTE REGIONAL AIRPORT,US,LA,30.205,-91.988,1945-10-01,2020-03-01
722406-12927,HOUMA-TERREBONNE AIRPORT,US,LA,29.566,-90.66,2005-01-01,2020-03-01
722410-12917,SOUTHEAST TEXAS REGIONAL AIRPORT,US,TX,29.951,-94.021,1973-01-01,2020-03-01
722416-12971,NEW BRAUNFELS MUNICIPAL AP,US,TX,29.709,-98.046,1999-03-17,2020-03-01
722420-12923,SCHOLES INTL AT GLSTON APT,US,TX,29.273000000000003,-94.859,1993-01-01,2020-03-01
722427-12975,CLOVER FIELD AIRPORT,US,TX,29.519000000000002,-95.242,2006-01-01,2020-03-01
722429-53910,HOOKS MEMORIAL AIRPT,US,TX,30.068,-95.556,2006-01-01,2020-03-01
722430-12960,G BUSH INTERCONTINENTAL AP/HOUSTON AP,US,TX,29.98,-95.36,1973-01-01,2020-03-01
722436-12906,ELLINGTON FIELD AIRPORT,US,TX,29.616999999999997,-95.167,1941-07-01,2020-03-01
722440-12918,WILLIAM P. HOBBY AIRPORT,US,TX,29.638,-95.28200000000001,2005-01-01,2020-03-01
722444-53902,MONTGOMERY COUNTY AIRPORT,US,TX,30.357,-95.414,2006-01-01,2020-03-01
722446-93987,ANGELINA COUNTY AIRPORT,US,TX,31.236,-94.75399999999999,1973-01-01,2020-03-01
722447-53903,HUNTSVILLE MUNICIPAL ARPT,US,TX,30.744,-95.586,2006-01-01,2020-03-01
722448-13972,TYLER POUNDS REGIONAL ARPT,US,TX,32.354,-95.40299999999999,1973-01-01,2020-03-01
722469-53912,CAMPBELL FLD-CORSICANA MU,US,TX,32.031,-96.399,2006-01-01,2020-03-01
722470-3901,EAST TEXAS REGIONAL ARPT,US,TX,32.385,-94.712,1991-02-04,2020-03-01
722479-53907,ARLINGTON MUNICIPAL AIRPORT,US,TX,32.664,-97.094,2006-01-01,2020-03-01
722480-13957,SHREVEPORT REGIONAL AIRPORT,US,LA,32.446999999999996,-93.824,1973-01-01,2020-03-01
722484-53905,SHREVEPORT DOWNTOWN ARPT,US,LA,32.543,-93.745,2000-01-01,2020-03-01
722485-13944,BARKSDALE AIR FORCE BASE,US,LA,32.5,-93.667,1937-03-01,2020-03-01
722486-13942,MONROE REGIONAL AIRPORT,US,LA,32.516,-92.041,1942-10-01,2020-03-01
722487-13935,ESLER REGIONAL AIRPORT,US,LA,31.395,-92.291,1941-07-01,2020-03-01
722488-3996,VICKSBURG/TALLULAH RGNL AP,US,LA,32.35,-91.02799999999999,2005-01-01,2020-03-01
722489-53911,TERRELL MUNICIPAL AIRPORT,US,TX,32.71,-96.26700000000001,2006-01-01,2020-03-01
722499-53948,A L MANGHAM JR RGNL ARPT,US,TX,31.578000000000003,-94.709,2006-01-01,2020-03-01
722500-12919,BROWNSVILLE/S PADRE  ISLAND INTL AP,US,TX,25.914,-97.42299999999999,1947-01-01,2020-03-01
722505-12904,VALLEY INTERNATIONAL ARPT,US,TX,26.228,-97.654,1942-03-01,2020-03-01
722506-12959,MC ALLEN MILLER INTL ARPT,US,TX,26.184,-98.25399999999999,1973-01-01,2020-03-01
722508-12957,PORT ISABEL-CAMERON CO APT,US,TX,26.166,-97.346,2005-01-01,2020-03-01
722510-12924,CORPUS CHRISTI  INTERNATIONAL AIRPORT,US,TX,27.774,-97.512,1946-08-01,2020-03-01
722515-12926,CORPUS CHRISTI NAS,US,TX,27.683000000000003,-97.28299999999999,1973-01-01,2020-03-01
722516-12928,KINGSVILLE NAS,US,TX,27.5,-97.81700000000001,1973-01-01,2020-03-01
722517-12932,ALICE INTERNATIONAL ARPT,US,TX,27.741,-98.025,1946-08-01,2020-03-01
722520-12907,LAREDO INTERNATIONAL AIRPORT,US,TX,27.533,-99.46700000000001,2008-11-24,2020-03-01
722523-12970,STINSON MINICIPAL AIRPORT,US,TX,29.339000000000002,-98.47200000000001,1999-01-01,2020-03-01
722524-12972,ARANSAS COUNTY AIRPORT,US,TX,28.084,-97.046,2006-01-01,2020-03-01
722526-12947,COTULLA-LA SALLE CO ARPT,US,TX,28.456999999999997,-99.21799999999999,1973-01-01,2020-03-01
722527-12976,BRAZORIA COUNTY AIRPORT,US,TX,29.11,-95.462,2006-01-01,2020-03-01
722530-12921,SAN ANTONIO INTERNATIONAL AIRPORT,US,TX,29.544,-98.484,1946-08-14,2020-03-01
722533-12962,HONDO MUNICIPAL AIRPORT,US,TX,29.36,-99.17399999999999,1942-09-15,2020-03-01
722535-12909,LACKLAND AIR FORCE BASE (KELLY FIELD ANNEX),US,TX,29.383000000000003,-98.583,1937-07-07,2020-03-01
722536-12911,RANDOLPH AFB AIRPORT,US,TX,29.533,-98.262,1938-04-01,2020-03-01
722537-12961,KRVL MUNI/LUIS SHRER FD AP,US,TX,29.983,-99.083,2006-01-01,2020-03-01
722539-12979,SAN MARCOS MUNICIPAL ARPT,US,TX,29.891,-97.86399999999999,2006-01-01,2020-03-01
722540-13904,AUSTIN-BERGSTROM INTL AIRPORT,US,TX,30.183000000000003,-97.68,1999-05-24,2020-03-01
722541-53914,MC KINNEY MUNICIPAL ARPT,US,TX,33.19,-96.59100000000001,2006-01-01,2020-03-01
722542-3999,BURNET MUNICIPAL CRADOCK FIELD AIRPORT,US,TX,30.741,-98.235,2006-01-01,2020-03-01
722543-12977,SUGAR LAND REGIONAL ARPT,US,TX,29.622,-95.65700000000001,2006-01-01,2020-03-01
722544-13958,AUSTIN-CAMP MABRY,US,TX,30.320999999999998,-97.76,1999-06-02,2020-03-01
722547-53942,GEORGETOWN MUNICIPAL ARPT,US,TX,30.679000000000002,-97.679,2006-01-01,2020-03-01
722550-12912,VICTORIA REGIONAL AIRPORT,US,TX,28.861,-96.93,1941-11-04,2020-03-01
722552-93929,GAINESVILLE MUNICIPAL ARPT,US,TX,33.650999999999996,-97.197,2006-01-01,2020-03-01
722555-12935,PALACIOS MUNICIPAL AIRPORT,US,TX,28.725,-96.25399999999999,1946-08-01,2020-03-01
722560-13959,WACO REGIONAL AIRPORT,US,TX,31.619,-97.228,1942-05-14,2020-03-01
722561-99999,TSTC WACO,US,TX,31.638,-97.074,2007-06-05,2020-02-29
